Generation,Mean fitness,Best fitness
157136,21.674,21.4
157137,21.674,21.4
157138,21.674,21.4
157139,21.674,21.4
157140,21.674,21.4
157141,21.674,21.4
157142,21.674,21.4
157143,21.674,21.4
157144,21.674,21.4
157145,21.674,21.4
157146,21.674,21.4
157147,21.674,21.4
157148,21.674,21.4
157149,21.674,21.4
157150,21.674,21.4
157151,21.674,21.4
157152,21.674,21.4
157153,21.674,21.4
157154,21.674,21.4
157155,21.674,21.4
157156,21.674,21.4
157157,21.674,21.4
157158,21.674,21.4
157159,21.674,21.4
157160,21.674,21.4
157161,21.674,21.4
157162,21.674,21.4
157163,21.674,21.4
157164,21.674,21.4
157165,21.674,21.4
157166,21.674,21.4
157167,21.674,21.4
157168,21.674,21.4
157169,21.674,21.4
157170,21.674,21.4
157171,21.674,21.4
157172,21.674,21.4
157173,21.674,21.4
157174,21.674,21.4
157175,21.674,21.4
157176,21.674,21.4
157177,21.674,21.4
157178,21.674,21.4
157179,21.674,21.4
157180,21.674,21.4
157181,21.674,21.4
157182,21.674,21.4
157183,21.674,21.4
157184,21.674,21.4
157185,21.674,21.4
157186,21.674,21.4
157187,21.674,21.4
157188,21.674,21.4
157189,21.674,21.4
157190,21.674,21.4
157191,21.674,21.4
157192,21.674,21.4
157193,21.674,21.4
157194,21.674,21.4
157195,21.674,21.4
157196,21.674,21.4
157197,21.674,21.4
157198,21.674,21.4
157199,21.674,21.4
157200,21.674,21.4
157201,21.674,21.4
157202,21.674,21.4
157203,21.674,21.4
157204,21.674,21.4
157205,21.674,21.4
157206,21.674,21.4
157207,21.674,21.4
157208,21.674,21.4
157209,21.674,21.4
157210,21.674,21.4
157211,21.674,21.4
157212,21.674,21.4
157213,21.674,21.4
157214,21.674,21.4
157215,21.674,21.4
157216,21.674,21.4
157217,21.674,21.4
157218,21.674,21.4
157219,21.674,21.4
157220,21.674,21.4
157221,21.674,21.4
157222,21.674,21.4
157223,21.674,21.4
157224,21.674,21.4
157225,21.674,21.4
157226,21.674,21.4
157227,21.674,21.4
157228,21.674,21.4
157229,21.674,21.4
157230,21.674,21.4
157231,21.674,21.4
157232,21.674,21.4
157233,21.674,21.4
157234,21.674,21.4
157235,21.674,21.4
157236,21.674,21.4
157237,21.674,21.4
157238,21.674,21.4
157239,21.674,21.4
157240,21.674,21.4
157241,21.674,21.4
157242,21.674,21.4
157243,21.674,21.4
157244,21.674,21.4
157245,21.674,21.4
157246,21.674,21.4
157247,21.674,21.4
157248,21.674,21.4
157249,21.674,21.4
157250,21.674,21.4
157251,21.674,21.4
157252,21.674,21.4
157253,21.674,21.4
157254,21.674,21.4
157255,21.674,21.4
157256,21.674,21.4
157257,21.674,21.4
157258,21.674,21.4
157259,21.674,21.4
157260,21.674,21.4
157261,21.674,21.4
157262,21.674,21.4
157263,21.674,21.4
157264,21.674,21.4
157265,21.674,21.4
157266,21.674,21.4
157267,21.674,21.4
157268,21.674,21.4
157269,21.674,21.4
157270,21.672,21.4
157271,21.672,21.4
157272,21.672,21.4
157273,21.672,21.4
157274,21.672,21.4
157275,21.672,21.4
157276,21.672,21.4
157277,21.672,21.4
157278,21.672,21.4
157279,21.672,21.4
157280,21.672,21.4
157281,21.672,21.4
157282,21.672,21.4
157283,21.672,21.4
157284,21.672,21.4
157285,21.672,21.4
157286,21.672,21.4
157287,21.672,21.4
157288,21.672,21.4
157289,21.672,21.4
157290,21.672,21.4
157291,21.672,21.4
157292,21.672,21.4
157293,21.672,21.4
157294,21.672,21.4
157295,21.672,21.4
157296,21.672,21.4
157297,21.672,21.4
157298,21.672,21.4
157299,21.672,21.4
157300,21.672,21.4
157301,21.672,21.4
157302,21.672,21.4
157303,21.672,21.4
157304,21.672,21.4
157305,21.672,21.4
157306,21.672,21.4
157307,21.672,21.4
157308,21.672,21.4
157309,21.672,21.4
157310,21.672,21.4
157311,21.672,21.4
157312,21.672,21.4
157313,21.672,21.4
157314,21.672,21.4
157315,21.672,21.4
157316,21.672,21.4
157317,21.672,21.4
157318,21.672,21.4
157319,21.672,21.4
157320,21.672,21.4
157321,21.672,21.4
157322,21.672,21.4
157323,21.672,21.4
157324,21.672,21.4
157325,21.672,21.4
157326,21.672,21.4
157327,21.672,21.4
157328,21.672,21.4
157329,21.672,21.4
157330,21.672,21.4
157331,21.672,21.4
157332,21.672,21.4
157333,21.672,21.4
157334,21.672,21.4
157335,21.672,21.4
157336,21.672,21.4
157337,21.672,21.4
157338,21.672,21.4
157339,21.672,21.4
157340,21.672,21.4
157341,21.672,21.4
157342,21.672,21.4
157343,21.672,21.4
157344,21.672,21.4
157345,21.672,21.4
157346,21.672,21.4
157347,21.672,21.4
157348,21.672,21.4
157349,21.672,21.4
157350,21.672,21.4
157351,21.672,21.4
157352,21.672,21.4
157353,21.672,21.4
157354,21.672,21.4
157355,21.672,21.4
157356,21.672,21.4
157357,21.672,21.4
157358,21.672,21.4
157359,21.672,21.4
157360,21.672,21.4
157361,21.672,21.4
157362,21.672,21.4
157363,21.672,21.4
157364,21.672,21.4
157365,21.672,21.4
157366,21.672,21.4
157367,21.672,21.4
157368,21.672,21.4
157369,21.672,21.4
157370,21.672,21.4
157371,21.672,21.4
157372,21.672,21.4
157373,21.672,21.4
157374,21.672,21.4
157375,21.672,21.4
157376,21.672,21.4
157377,21.672,21.4
157378,21.672,21.4
157379,21.672,21.4
157380,21.672,21.4
157381,21.672,21.4
157382,21.672,21.4
157383,21.672,21.4
157384,21.672,21.4
157385,21.672,21.4
157386,21.672,21.4
157387,21.672,21.4
157388,21.672,21.4
157389,21.672,21.4
157390,21.672,21.4
157391,21.672,21.4
157392,21.672,21.4
157393,21.672,21.4
157394,21.672,21.4
157395,21.672,21.4
157396,21.672,21.4
157397,21.672,21.4
157398,21.672,21.4
157399,21.672,21.4
157400,21.672,21.4
157401,21.672,21.4
157402,21.672,21.4
157403,21.672,21.4
157404,21.672,21.4
157405,21.672,21.4
157406,21.672,21.4
157407,21.672,21.4
157408,21.672,21.4
157409,21.672,21.4
157410,21.672,21.4
157411,21.672,21.4
157412,21.668,21.4
157413,21.668,21.4
157414,21.668,21.4
157415,21.668,21.4
157416,21.668,21.4
157417,21.668,21.4
157418,21.668,21.4
157419,21.668,21.4
157420,21.668,21.4
157421,21.668,21.4
157422,21.668,21.4
157423,21.668,21.4
157424,21.668,21.4
157425,21.668,21.4
157426,21.668,21.4
157427,21.668,21.4
157428,21.668,21.4
157429,21.668,21.4
157430,21.668,21.4
157431,21.668,21.4
157432,21.668,21.4
157433,21.668,21.4
157434,21.668,21.4
157435,21.668,21.4
157436,21.668,21.4
157437,21.666,21.4
157438,21.666,21.4
157439,21.666,21.4
157440,21.666,21.4
157441,21.666,21.4
157442,21.666,21.4
157443,21.666,21.4
157444,21.666,21.4
157445,21.666,21.4
157446,21.666,21.4
157447,21.666,21.4
157448,21.666,21.4
157449,21.666,21.4
157450,21.666,21.4
157451,21.666,21.4
157452,21.666,21.4
157453,21.666,21.4
157454,21.666,21.4
157455,21.666,21.4
157456,21.666,21.4
157457,21.666,21.4
157458,21.666,21.4
157459,21.666,21.4
157460,21.666,21.4
157461,21.666,21.4
157462,21.666,21.4
157463,21.666,21.4
157464,21.666,21.4
157465,21.666,21.4
157466,21.666,21.4
157467,21.666,21.4
157468,21.666,21.4
157469,21.666,21.4
157470,21.666,21.4
157471,21.666,21.4
157472,21.666,21.4
157473,21.666,21.4
157474,21.666,21.4
157475,21.666,21.4
157476,21.666,21.4
157477,21.666,21.4
157478,21.666,21.4
157479,21.666,21.4
157480,21.666,21.4
157481,21.666,21.4
157482,21.666,21.4
157483,21.666,21.4
157484,21.666,21.4
157485,21.666,21.4
157486,21.666,21.4
157487,21.666,21.4
157488,21.666,21.4
157489,21.666,21.4
157490,21.666,21.4
157491,21.666,21.4
157492,21.666,21.4
157493,21.666,21.4
157494,21.666,21.4
157495,21.666,21.4
157496,21.666,21.4
157497,21.666,21.4
157498,21.666,21.4
157499,21.666,21.4
157500,21.666,21.4
157501,21.666,21.4
157502,21.666,21.4
157503,21.666,21.4
157504,21.666,21.4
157505,21.666,21.4
157506,21.666,21.4
157507,21.666,21.4
157508,21.666,21.4
157509,21.666,21.4
157510,21.666,21.4
157511,21.666,21.4
157512,21.666,21.4
157513,21.666,21.4
157514,21.666,21.4
157515,21.666,21.4
157516,21.664,21.4
157517,21.664,21.4
157518,21.664,21.4
157519,21.664,21.4
157520,21.664,21.4
157521,21.664,21.4
157522,21.664,21.4
157523,21.664,21.4
157524,21.664,21.4
157525,21.664,21.4
157526,21.664,21.4
157527,21.664,21.4
157528,21.664,21.4
157529,21.664,21.4
157530,21.664,21.4
157531,21.664,21.4
157532,21.664,21.4
157533,21.664,21.4
157534,21.664,21.4
157535,21.664,21.4
157536,21.664,21.4
157537,21.664,21.4
157538,21.664,21.4
157539,21.664,21.4
157540,21.664,21.4
157541,21.664,21.4
157542,21.664,21.4
157543,21.664,21.4
157544,21.664,21.4
157545,21.664,21.4
157546,21.664,21.4
157547,21.664,21.4
157548,21.664,21.4
157549,21.664,21.4
157550,21.664,21.4
157551,21.664,21.4
157552,21.664,21.4
157553,21.664,21.4
157554,21.664,21.4
157555,21.664,21.4
157556,21.664,21.4
157557,21.664,21.4
157558,21.664,21.4
157559,21.664,21.4
157560,21.664,21.4
157561,21.664,21.4
157562,21.664,21.4
157563,21.664,21.4
157564,21.664,21.4
157565,21.664,21.4
157566,21.664,21.4
157567,21.664,21.4
157568,21.664,21.4
157569,21.664,21.4
157570,21.664,21.4
157571,21.664,21.4
157572,21.664,21.4
157573,21.664,21.4
157574,21.664,21.4
157575,21.662,21.4
157576,21.662,21.4
157577,21.662,21.4
157578,21.662,21.4
157579,21.662,21.4
157580,21.662,21.4
157581,21.66,21.4
157582,21.66,21.4
157583,21.66,21.4
157584,21.66,21.4
157585,21.66,21.4
157586,21.66,21.4
157587,21.66,21.4
157588,21.66,21.4
157589,21.66,21.4
157590,21.66,21.4
157591,21.66,21.4
157592,21.66,21.4
157593,21.66,21.4
157594,21.66,21.4
157595,21.66,21.4
157596,21.66,21.4
157597,21.66,21.4
157598,21.66,21.4
157599,21.66,21.4
157600,21.66,21.4
157601,21.66,21.4
157602,21.66,21.4
157603,21.66,21.4
157604,21.66,21.4
157605,21.66,21.4
157606,21.66,21.4
157607,21.66,21.4
157608,21.66,21.4
157609,21.66,21.4
157610,21.66,21.4
157611,21.66,21.4
157612,21.66,21.4
157613,21.66,21.4
157614,21.66,21.4
157615,21.66,21.4
157616,21.66,21.4
157617,21.66,21.4
157618,21.66,21.4
157619,21.66,21.4
157620,21.66,21.4
157621,21.66,21.4
157622,21.66,21.4
157623,21.66,21.4
157624,21.66,21.4
157625,21.66,21.4
157626,21.66,21.4
157627,21.66,21.4
157628,21.66,21.4
157629,21.66,21.4
157630,21.66,21.4
157631,21.66,21.4
157632,21.66,21.4
157633,21.66,21.4
157634,21.66,21.4
157635,21.66,21.4
157636,21.66,21.4
157637,21.66,21.4
157638,21.66,21.4
157639,21.66,21.4
157640,21.66,21.4
157641,21.66,21.4
157642,21.66,21.4
157643,21.66,21.4
157644,21.66,21.4
157645,21.66,21.4
157646,21.66,21.4
157647,21.66,21.4
157648,21.66,21.4
157649,21.66,21.4
157650,21.66,21.4
157651,21.66,21.4
157652,21.66,21.4
157653,21.66,21.4
157654,21.66,21.4
157655,21.66,21.4
157656,21.66,21.4
157657,21.66,21.4
157658,21.66,21.4
157659,21.658,21.4
157660,21.658,21.4
157661,21.658,21.4
157662,21.658,21.4
157663,21.658,21.4
157664,21.658,21.4
157665,21.658,21.4
157666,21.658,21.4
157667,21.658,21.4
157668,21.658,21.4
157669,21.658,21.4
157670,21.658,21.4
157671,21.658,21.4
157672,21.658,21.4
157673,21.658,21.4
157674,21.658,21.4
157675,21.658,21.4
157676,21.658,21.4
157677,21.658,21.4
157678,21.658,21.4
157679,21.658,21.4
157680,21.658,21.4
157681,21.658,21.4
157682,21.658,21.4
157683,21.658,21.4
157684,21.658,21.4
157685,21.658,21.4
157686,21.658,21.4
157687,21.658,21.4
157688,21.658,21.4
157689,21.658,21.4
157690,21.658,21.4
157691,21.658,21.4
157692,21.658,21.4
157693,21.658,21.4
157694,21.658,21.4
157695,21.658,21.4
157696,21.658,21.4
157697,21.658,21.4
157698,21.658,21.4
157699,21.658,21.4
157700,21.658,21.4
157701,21.658,21.4
157702,21.658,21.4
157703,21.658,21.4
157704,21.658,21.4
157705,21.658,21.4
157706,21.658,21.4
157707,21.658,21.4
157708,21.658,21.4
157709,21.658,21.4
157710,21.658,21.4
157711,21.658,21.4
157712,21.658,21.4
157713,21.658,21.4
157714,21.658,21.4
157715,21.658,21.4
157716,21.658,21.4
157717,21.658,21.4
157718,21.658,21.4
157719,21.658,21.4
157720,21.658,21.4
157721,21.658,21.4
157722,21.658,21.4
157723,21.658,21.4
157724,21.658,21.4
157725,21.658,21.4
157726,21.658,21.4
157727,21.658,21.4
157728,21.658,21.4
157729,21.658,21.4
157730,21.658,21.4
157731,21.658,21.4
157732,21.658,21.4
157733,21.658,21.4
157734,21.658,21.4
157735,21.656,21.4
157736,21.656,21.4
157737,21.656,21.4
157738,21.656,21.4
157739,21.656,21.4
157740,21.656,21.4
157741,21.656,21.4
157742,21.656,21.4
157743,21.656,21.4
157744,21.656,21.4
157745,21.656,21.4
157746,21.656,21.4
157747,21.656,21.4
157748,21.656,21.4
157749,21.656,21.4
157750,21.656,21.4
157751,21.656,21.4
157752,21.656,21.4
157753,21.656,21.4
157754,21.656,21.4
157755,21.656,21.4
157756,21.656,21.4
157757,21.656,21.4
157758,21.656,21.4
157759,21.656,21.4
157760,21.656,21.4
157761,21.656,21.4
157762,21.656,21.4
157763,21.656,21.4
157764,21.656,21.4
157765,21.656,21.4
157766,21.656,21.4
157767,21.656,21.4
157768,21.656,21.4
157769,21.656,21.4
157770,21.656,21.4
157771,21.656,21.4
157772,21.656,21.4
157773,21.656,21.4
157774,21.656,21.4
157775,21.656,21.4
157776,21.656,21.4
157777,21.656,21.4
157778,21.656,21.4
157779,21.656,21.4
157780,21.656,21.4
157781,21.656,21.4
157782,21.656,21.4
157783,21.656,21.4
157784,21.656,21.4
157785,21.656,21.4
157786,21.656,21.4
157787,21.656,21.4
157788,21.656,21.4
157789,21.656,21.4
157790,21.656,21.4
157791,21.656,21.4
157792,21.656,21.4
157793,21.656,21.4
157794,21.656,21.4
157795,21.656,21.4
157796,21.656,21.4
157797,21.656,21.4
157798,21.656,21.4
157799,21.656,21.4
157800,21.656,21.4
157801,21.656,21.4
157802,21.656,21.4
157803,21.656,21.4
157804,21.656,21.4
157805,21.656,21.4
157806,21.656,21.4
157807,21.656,21.4
157808,21.656,21.4
157809,21.656,21.4
157810,21.656,21.4
157811,21.656,21.4
157812,21.656,21.4
157813,21.656,21.4
157814,21.656,21.4
157815,21.656,21.4
157816,21.656,21.4
157817,21.656,21.4
157818,21.656,21.4
157819,21.656,21.4
157820,21.656,21.4
157821,21.656,21.4
157822,21.656,21.4
157823,21.656,21.4
157824,21.656,21.4
157825,21.656,21.4
157826,21.656,21.4
157827,21.656,21.4
157828,21.656,21.4
157829,21.656,21.4
157830,21.656,21.4
157831,21.656,21.4
157832,21.656,21.4
157833,21.656,21.4
157834,21.656,21.4
157835,21.656,21.4
157836,21.656,21.4
157837,21.656,21.4
157838,21.656,21.4
157839,21.656,21.4
157840,21.656,21.4
157841,21.656,21.4
157842,21.656,21.4
157843,21.656,21.4
157844,21.656,21.4
157845,21.656,21.4
157846,21.656,21.4
157847,21.656,21.4
157848,21.656,21.4
157849,21.656,21.4
157850,21.656,21.4
157851,21.656,21.4
157852,21.656,21.4
157853,21.656,21.4
157854,21.656,21.4
157855,21.656,21.4
157856,21.656,21.4
157857,21.656,21.4
157858,21.656,21.4
157859,21.656,21.4
157860,21.656,21.4
157861,21.656,21.4
157862,21.656,21.4
157863,21.656,21.4
157864,21.656,21.4
157865,21.656,21.4
157866,21.656,21.4
157867,21.652,21.4
157868,21.652,21.4
157869,21.652,21.4
157870,21.652,21.4
157871,21.652,21.4
157872,21.652,21.4
157873,21.652,21.4
157874,21.652,21.4
157875,21.652,21.4
157876,21.652,21.4
157877,21.652,21.4
157878,21.652,21.4
157879,21.652,21.4
157880,21.652,21.4
157881,21.652,21.4
157882,21.652,21.4
157883,21.652,21.4
157884,21.652,21.4
157885,21.652,21.4
157886,21.652,21.4
157887,21.652,21.4
157888,21.652,21.4
157889,21.652,21.4
157890,21.652,21.4
157891,21.652,21.4
157892,21.652,21.4
157893,21.652,21.4
157894,21.652,21.4
157895,21.652,21.4
157896,21.652,21.4
157897,21.652,21.4
157898,21.652,21.4
157899,21.652,21.4
157900,21.652,21.4
157901,21.652,21.4
157902,21.652,21.4
157903,21.652,21.4
157904,21.652,21.4
157905,21.652,21.4
157906,21.652,21.4
157907,21.652,21.4
157908,21.652,21.4
157909,21.65,21.4
157910,21.65,21.4
157911,21.65,21.4
157912,21.65,21.4
157913,21.65,21.4
157914,21.65,21.4
157915,21.646,21.4
157916,21.646,21.4
157917,21.646,21.4
157918,21.646,21.4
157919,21.646,21.4
157920,21.646,21.4
157921,21.646,21.4
157922,21.646,21.4
157923,21.646,21.4
157924,21.646,21.4
157925,21.646,21.4
157926,21.646,21.4
157927,21.646,21.4
157928,21.646,21.4
157929,21.646,21.4
157930,21.646,21.4
157931,21.646,21.4
157932,21.646,21.4
157933,21.646,21.4
157934,21.646,21.4
157935,21.646,21.4
157936,21.646,21.4
157937,21.646,21.4
157938,21.646,21.4
157939,21.646,21.4
157940,21.646,21.4
157941,21.646,21.4
157942,21.646,21.4
157943,21.646,21.4
157944,21.646,21.4
157945,21.646,21.4
157946,21.646,21.4
157947,21.646,21.4
157948,21.646,21.4
157949,21.646,21.4
157950,21.646,21.4
157951,21.646,21.4
157952,21.646,21.4
157953,21.646,21.4
157954,21.646,21.4
157955,21.646,21.4
157956,21.646,21.4
157957,21.646,21.4
157958,21.646,21.4
157959,21.646,21.4
157960,21.646,21.4
157961,21.646,21.4
157962,21.646,21.4
157963,21.646,21.4
157964,21.644,21.4
157965,21.644,21.4
157966,21.644,21.4
157967,21.644,21.4
157968,21.644,21.4
157969,21.644,21.4
157970,21.644,21.4
157971,21.644,21.4
157972,21.644,21.4
157973,21.638,21.4
157974,21.638,21.4
157975,21.638,21.4
157976,21.638,21.4
157977,21.638,21.4
157978,21.634,21.4
157979,21.634,21.4
157980,21.634,21.4
157981,21.634,21.4
157982,21.634,21.4
157983,21.634,21.4
157984,21.634,21.4
157985,21.634,21.4
157986,21.632,21.4
157987,21.632,21.4
157988,21.632,21.4
157989,21.632,21.4
157990,21.632,21.4
157991,21.632,21.4
157992,21.632,21.4
157993,21.632,21.4
157994,21.632,21.4
157995,21.632,21.4
157996,21.632,21.4
157997,21.632,21.4
157998,21.632,21.4
157999,21.632,21.4
158000,21.632,21.4
158001,21.632,21.4
158002,21.632,21.4
158003,21.632,21.4
158004,21.632,21.4
158005,21.632,21.4
158006,21.632,21.4
158007,21.632,21.4
158008,21.63,21.4
158009,21.63,21.4
158010,21.626,21.4
158011,21.626,21.4
158012,21.626,21.4
158013,21.626,21.4
158014,21.626,21.4
158015,21.626,21.4
158016,21.626,21.4
158017,21.626,21.4
158018,21.626,21.4
158019,21.626,21.4
158020,21.626,21.4
158021,21.626,21.4
158022,21.626,21.4
158023,21.626,21.4
158024,21.626,21.4
158025,21.626,21.4
158026,21.626,21.4
158027,21.626,21.4
158028,21.626,21.4
158029,21.626,21.4
158030,21.626,21.4
158031,21.626,21.4
158032,21.626,21.4
158033,21.626,21.4
158034,21.626,21.4
158035,21.626,21.4
158036,21.626,21.4
158037,21.626,21.4
158038,21.626,21.4
158039,21.622,21.4
158040,21.622,21.4
158041,21.622,21.4
158042,21.622,21.4
158043,21.622,21.4
158044,21.622,21.4
158045,21.622,21.4
158046,21.622,21.4
158047,21.622,21.4
158048,21.622,21.4
158049,21.622,21.4
158050,21.622,21.4
158051,21.622,21.4
158052,21.622,21.4
158053,21.622,21.4
158054,21.62,21.4
158055,21.62,21.4
158056,21.62,21.4
158057,21.62,21.4
158058,21.62,21.4
158059,21.62,21.4
158060,21.62,21.4
158061,21.62,21.4
158062,21.62,21.4
158063,21.62,21.4
158064,21.62,21.4
158065,21.62,21.4
158066,21.618,21.4
158067,21.618,21.4
158068,21.618,21.4
158069,21.618,21.4
158070,21.618,21.4
158071,21.618,21.4
158072,21.618,21.4
158073,21.616,21.4
158074,21.616,21.4
158075,21.616,21.4
158076,21.616,21.4
158077,21.616,21.4
158078,21.616,21.4
158079,21.616,21.4
158080,21.616,21.4
158081,21.616,21.4
158082,21.616,21.4
158083,21.616,21.4
158084,21.616,21.4
158085,21.616,21.4
158086,21.616,21.4
158087,21.616,21.4
158088,21.616,21.4
158089,21.616,21.4
158090,21.616,21.4
158091,21.616,21.4
158092,21.616,21.4
158093,21.616,21.4
158094,21.616,21.4
158095,21.616,21.4
158096,21.616,21.4
158097,21.616,21.4
158098,21.616,21.4
158099,21.616,21.4
158100,21.616,21.4
158101,21.616,21.4
158102,21.616,21.4
158103,21.616,21.4
158104,21.616,21.4
158105,21.616,21.4
158106,21.616,21.4
158107,21.616,21.4
158108,21.616,21.4
158109,21.616,21.4
158110,21.616,21.4
158111,21.616,21.4
158112,21.616,21.4
158113,21.616,21.4
158114,21.616,21.4
158115,21.616,21.4
158116,21.616,21.4
158117,21.616,21.4
158118,21.616,21.4
158119,21.616,21.4
158120,21.616,21.4
158121,21.616,21.4
158122,21.616,21.4
158123,21.612,21.4
158124,21.606,21.4
158125,21.606,21.4
158126,21.606,21.4
158127,21.606,21.4
158128,21.606,21.4
158129,21.606,21.4
158130,21.606,21.4
158131,21.606,21.4
158132,21.604,21.4
158133,21.604,21.4
158134,21.604,21.4
158135,21.604,21.4
158136,21.604,21.4
158137,21.604,21.4
158138,21.604,21.4
158139,21.604,21.4
158140,21.604,21.4
158141,21.604,21.4
158142,21.604,21.4
158143,21.604,21.4
158144,21.604,21.4
158145,21.604,21.4
158146,21.604,21.4
158147,21.604,21.4
158148,21.604,21.4
158149,21.604,21.4
158150,21.604,21.4
158151,21.604,21.4
158152,21.604,21.4
158153,21.604,21.4
158154,21.604,21.4
158155,21.604,21.4
158156,21.604,21.4
158157,21.604,21.4
158158,21.604,21.4
158159,21.604,21.4
158160,21.604,21.4
158161,21.604,21.4
158162,21.602,21.4
158163,21.602,21.4
158164,21.602,21.4
158165,21.602,21.4
158166,21.602,21.4
158167,21.602,21.4
158168,21.602,21.4
158169,21.602,21.4
158170,21.602,21.4
158171,21.602,21.4
158172,21.602,21.4
158173,21.602,21.4
158174,21.602,21.4
158175,21.602,21.4
158176,21.602,21.4
158177,21.602,21.4
158178,21.6,21.4
158179,21.6,21.4
158180,21.6,21.4
158181,21.6,21.4
158182,21.6,21.4
158183,21.6,21.4
158184,21.6,21.4
158185,21.6,21.4
158186,21.6,21.4
158187,21.6,21.4
158188,21.6,21.4
158189,21.6,21.4
158190,21.6,21.4
158191,21.6,21.4
158192,21.6,21.4
158193,21.6,21.4
158194,21.598,21.4
158195,21.598,21.4
158196,21.598,21.4
158197,21.598,21.4
158198,21.598,21.4
158199,21.598,21.4
158200,21.598,21.4
158201,21.598,21.4
158202,21.598,21.4
158203,21.598,21.4
158204,21.598,21.4
158205,21.598,21.4
158206,21.598,21.4
158207,21.598,21.4
158208,21.598,21.4
158209,21.598,21.4
158210,21.596,21.4
158211,21.596,21.4
158212,21.596,21.4
158213,21.596,21.4
158214,21.596,21.4
158215,21.596,21.4
158216,21.596,21.4
158217,21.596,21.4
158218,21.596,21.4
158219,21.596,21.4
158220,21.596,21.4
158221,21.596,21.4
158222,21.596,21.4
158223,21.596,21.4
158224,21.596,21.4
158225,21.596,21.4
158226,21.596,21.4
158227,21.596,21.4
158228,21.596,21.4
158229,21.596,21.4
158230,21.596,21.4
158231,21.596,21.4
158232,21.596,21.4
158233,21.596,21.4
158234,21.594,21.4
158235,21.594,21.4
158236,21.594,21.4
158237,21.594,21.4
158238,21.594,21.4
158239,21.592,21.4
158240,21.592,21.4
158241,21.592,21.4
158242,21.588,21.4
158243,21.588,21.4
158244,21.588,21.4
158245,21.588,21.4
158246,21.586,21.4
158247,21.586,21.4
158248,21.586,21.4
158249,21.586,21.4
158250,21.58,21.4
158251,21.58,21.4
158252,21.58,21.4
158253,21.58,21.4
158254,21.58,21.4
158255,21.58,21.4
158256,21.578,21.4
158257,21.576,21.4
158258,21.576,21.4
158259,21.576,21.4
158260,21.574,21.4
158261,21.574,21.4
158262,21.572,21.4
158263,21.572,21.4
158264,21.572,21.4
158265,21.572,21.4
158266,21.568,21.4
158267,21.568,21.4
158268,21.568,21.4
158269,21.568,21.4
158270,21.568,21.4
158271,21.564,21.4
158272,21.562,21.4
158273,21.562,21.4
158274,21.562,21.4
158275,21.562,21.4
158276,21.562,21.4
158277,21.562,21.4
158278,21.562,21.4
158279,21.562,21.4
158280,21.56,21.4
158281,21.56,21.4
158282,21.56,21.4
158283,21.56,21.4
158284,21.56,21.4
158285,21.56,21.4
158286,21.56,21.4
158287,21.56,21.4
158288,21.56,21.4
158289,21.56,21.4
158290,21.56,21.4
158291,21.56,21.4
158292,21.56,21.4
158293,21.56,21.4
158294,21.56,21.4
158295,21.56,21.4
158296,21.56,21.4
158297,21.56,21.4
158298,21.56,21.4
158299,21.56,21.4
158300,21.56,21.4
158301,21.56,21.4
158302,21.56,21.4
158303,21.56,21.4
158304,21.56,21.4
158305,21.56,21.4
158306,21.56,21.4
158307,21.56,21.4
158308,21.56,21.4
158309,21.56,21.4
158310,21.56,21.4
158311,21.56,21.4
158312,21.56,21.4
158313,21.56,21.4
158314,21.56,21.4
158315,21.56,21.4
158316,21.558,21.4
158317,21.558,21.4
158318,21.558,21.4
158319,21.558,21.4
158320,21.558,21.4
158321,21.558,21.4
158322,21.558,21.4
158323,21.558,21.4
158324,21.558,21.4
158325,21.558,21.4
158326,21.558,21.4
158327,21.558,21.4
158328,21.558,21.4
158329,21.558,21.4
158330,21.558,21.4
158331,21.558,21.4
158332,21.558,21.4
158333,21.558,21.4
158334,21.558,21.4
158335,21.558,21.4
158336,21.558,21.4
158337,21.558,21.4
158338,21.558,21.4
158339,21.558,21.4
158340,21.558,21.4
158341,21.558,21.4
158342,21.558,21.4
158343,21.558,21.4
158344,21.558,21.4
158345,21.558,21.4
158346,21.558,21.4
158347,21.558,21.4
158348,21.558,21.4
158349,21.558,21.4
158350,21.558,21.4
158351,21.556,21.4
158352,21.556,21.4
158353,21.554,21.4
158354,21.554,21.4
158355,21.554,21.4
158356,21.554,21.4
158357,21.552,21.4
158358,21.552,21.4
158359,21.552,21.4
158360,21.552,21.4
158361,21.552,21.4
158362,21.552,21.4
158363,21.552,21.4
158364,21.552,21.4
158365,21.552,21.4
158366,21.552,21.4
158367,21.552,21.4
158368,21.552,21.4
158369,21.552,21.4
158370,21.552,21.4
158371,21.552,21.4
158372,21.552,21.4
158373,21.552,21.4
158374,21.552,21.4
158375,21.552,21.4
158376,21.552,21.4
158377,21.552,21.4
158378,21.552,21.4
158379,21.55,21.4
158380,21.55,21.4
158381,21.55,21.4
158382,21.55,21.4
158383,21.55,21.4
158384,21.55,21.4
158385,21.55,21.4
158386,21.548,21.4
158387,21.548,21.4
158388,21.548,21.4
158389,21.548,21.4
158390,21.548,21.4
158391,21.548,21.4
158392,21.548,21.4
158393,21.548,21.4
158394,21.548,21.4
158395,21.548,21.4
158396,21.548,21.4
158397,21.548,21.4
158398,21.548,21.4
158399,21.548,21.4
158400,21.548,21.4
158401,21.548,21.4
158402,21.548,21.4
158403,21.548,21.4
158404,21.548,21.4
158405,21.548,21.4
158406,21.548,21.4
